outcome,feature_set,model,fpr,tpr,threshold,auc
high_debt_burden,full,KNN,0.1736757624398074,0.8022675736961451,0.5333333333333333,0.8831929475910214
high_debt_burden,full,KNN,0.2260032102728732,0.854421768707483,0.4666666666666667,0.8831929475910214
high_debt_burden,full,KNN,0.2857142857142857,0.8997732426303855,0.4,0.8831929475910214
high_debt_burden,full,KNN,0.36597110754414125,0.9310657596371882,0.3333333333333333,0.8831929475910214
high_debt_burden,full,KNN,0.4658105939004815,0.9555555555555556,0.26666666666666666,0.8831929475910214
high_debt_burden,full,KNN,0.5836276083467095,0.9727891156462585,0.2,0.8831929475910214
high_debt_burden,full,KNN,0.7332263242375602,0.9836734693877551,0.13333333333333333,0.8831929475910214
high_debt_burden,full,KNN,0.8902086677367577,0.9945578231292517,0.06666666666666667,0.8831929475910214
high_debt_burden,full,KNN,1.0,1.0,0.0,0.8831929475910214
high_debt_burden,full,SVM (RBF),0.0,0.0,inf,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0,0.00045351473922902497,0.9999993225572686,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0,0.029931972789115645,0.9967492438305476,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.00032102728731942215,0.029931972789115645,0.9967013431896236,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.00032102728731942215,0.061224489795918366,0.9913934606060738,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0006420545746388443,0.061224489795918366,0.9913723166718965,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0006420545746388443,0.10340136054421768,0.9801047886423975,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0009630818619582664,0.10340136054421768,0.979687239935279,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0009630818619582664,0.1165532879818594,0.9765885981029375,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0012841091492776886,0.1165532879818594,0.976486987474109,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0012841091492776886,0.11746031746031746,0.9762527639316746,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0016051364365971107,0.11746031746031746,0.9761125647769923,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0016051364365971107,0.11836734693877551,0.9755947029160262,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0019261637239165329,0.11836734693877551,0.9754864321902947,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0019261637239165329,0.1346938775510204,0.9708412725956332,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0022471910112359553,0.1346938775510204,0.970301074250345,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0022471910112359553,0.1365079365079365,0.9697318557095139,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.002568218298555377,0.1365079365079365,0.9696363412956168,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.002568218298555377,0.14058956916099774,0.9677069032618708,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0028892455858747996,0.14058956916099774,0.9673191467582103,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0028892455858747996,0.14603174603174604,0.9656574162074762,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0032102728731942215,0.14603174603174604,0.9655272146019294,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0032102728731942215,0.16326530612244897,0.9574604170181199,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.003531300160513644,0.16326530612244897,0.957330843273995,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.003531300160513644,0.1727891156462585,0.9520455047903432,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0038523274478330658,0.1727891156462585,0.9516849623041894,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0038523274478330658,0.17868480725623584,0.9488050985685633,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.004173354735152488,0.17868480725623584,0.948507192748022,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.004173354735152488,0.18140589569160998,0.9473406143111681,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0044943820224719105,0.18140589569160998,0.9469697818057059,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0044943820224719105,0.18412698412698414,0.9455432638344292,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.004815409309791332,0.18412698412698414,0.9453668307914339,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.004815409309791332,0.18503401360544217,0.9450541999855376,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.005136436597110754,0.18503401360544217,0.9448829754518177,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.005136436597110754,0.1945578231292517,0.941877924842474,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.005457463884430177,0.1945578231292517,0.9416448831486063,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.005457463884430177,0.19501133786848074,0.9416041814262494,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.005778491171749599,0.19501133786848074,0.9413352971292348,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.005778491171749599,0.19591836734693877,0.9404859526266212,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.006099518459069021,0.19591836734693877,0.9403724193551578,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.006099518459069021,0.19773242630385487,0.9399730051151074,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.006741573033707865,0.19773242630385487,0.939596916048926,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.006741573033707865,0.20680272108843537,0.9352431779593207,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.007062600321027288,0.20680272108843537,0.9352320898408221,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.007062600321027288,0.22857142857142856,0.9250707421549509,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.007383627608346709,0.22857142857142856,0.9250199797714606,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.007383627608346709,0.22993197278911565,0.9247985592416835,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0077046548956661316,0.22993197278911565,0.9247967631165879,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.0077046548956661316,0.23265306122448978,0.9241712575182636,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.008025682182985553,0.23265306122448978,0.9239367306808122,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.008025682182985553,0.23492063492063492,0.9233816513889682,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.008346709470304976,0.23492063492063492,0.9233324601615892,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.008346709470304976,0.24489795918367346,0.9189925061405615,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.008667736757624398,0.24489795918367346,0.9189804398623586,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.008667736757624398,0.2453514739229025,0.9187476333346724,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.008988764044943821,0.2453514739229025,0.9186471703946173,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.008988764044943821,0.24580498866213152,0.9184249217400866,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.009309791332263243,0.24580498866213152,0.918102660799062,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.009309791332263243,0.24807256235827665,0.9172991692281229,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.009630818619582664,0.24807256235827665,0.9169863325401396,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.009630818619582664,0.24988662131519274,0.9165402256819991,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.009951845906902087,0.24988662131519274,0.916407813836187,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.009951845906902087,0.2503401360544218,0.9162208514223114,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.01059390048154093,0.2503401360544218,0.9161964458360512,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.01059390048154093,0.2566893424036281,0.9143014685409419,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.010914927768860353,0.2566893424036281,0.914195770295754,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.010914927768860353,0.2612244897959184,0.9129352857200361,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.011235955056179775,0.2612244897959184,0.9126986642328588,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.011235955056179775,0.2707482993197279,0.9097814073273576,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.011556982343499198,0.2707482993197279,0.909677971942506,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.011556982343499198,0.27165532879818594,0.9093989251028649,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.012199036918138041,0.27165532879818594,0.9093788318984863,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.012199036918138041,0.27528344671201815,0.9082048066876164,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.012520064205457464,0.27528344671201815,0.9081752845189075,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.012520064205457464,0.28435374149659864,0.9056419087659728,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.012841091492776886,0.28435374149659864,0.905627577919966,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.012841091492776886,0.2870748299319728,0.9051332941828188,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.013162118780096307,0.2870748299319728,0.9050772942432872,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.013162118780096307,0.2979591836734694,0.9015294650118337,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.01348314606741573,0.2979591836734694,0.9014208025923285,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.01348314606741573,0.29977324263038546,0.9009414188464988,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.013804173354735152,0.29977324263038546,0.9007495311610217,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.013804173354735152,0.3002267573696145,0.9006764208793558,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.014767255216693418,0.3002267573696145,0.9002834316018289,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.014767255216693418,0.3034013605442177,0.8995868935799686,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.015088282504012842,0.3034013605442177,0.8995494459515436,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.015088282504012842,0.30657596371882084,0.8985787523047668,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.015409309791332263,0.30657596371882084,0.8985726770635349,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.015409309791332263,0.31247165532879817,0.8952401058935103,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.015730337078651686,0.31247165532879817,0.8951019483312652,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.015730337078651686,0.31519274376417233,0.8942461974205441,0.9155412876761192
high_debt_burden,full,SVM (RBF),0.016051364365971106,0.31519274376417233,0.8939564991939385,0.9155412876761192
