outcome,feature_set,model,fpr,tpr,threshold,auc
default,app,"Logistic (app, calibrated)",0.16163003663003664,0.3728813559322034,0.04448883954158507,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.16468253968253968,0.3785310734463277,0.04421034026947092,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.16498778998778998,0.3785310734463277,0.04408475157245365,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1652930402930403,0.3785310734463277,0.04387525394278803,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1655982905982906,0.3785310734463277,0.04367514690185779,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.16804029304029305,0.384180790960452,0.04361940979283161,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.16834554334554336,0.384180790960452,0.043533432052023015,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.16926129426129427,0.384180790960452,0.04353051408714435,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.17002442002442003,0.384180790960452,0.043519325901867995,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.17032967032967034,0.384180790960452,0.04343761164424821,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1710927960927961,0.384180790960452,0.04342833843896507,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.17124542124542125,0.3898305084745763,0.04336489804812856,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.172008547008547,0.3898305084745763,0.04289179450192583,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.17277167277167277,0.3898305084745763,0.042803258709407724,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.17338217338217338,0.3898305084745763,0.042665972589931184,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1742979242979243,0.3898305084745763,0.0424418652146228,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1755189255189255,0.3898305084745763,0.04211581643581665,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.175976800976801,0.3898305084745763,0.04193507557996441,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.17612942612942614,0.3898305084745763,0.04192281117342934,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1765873015873016,0.3898305084745763,0.04188546783302915,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1768925518925519,0.3898305084745763,0.04186180344158569,0.6763600884363596
