outcome,feature_set,model,precision,recall,threshold,average_precision
high_debt_burden,app,"Logistic (app, calibrated)",0.4379637262984336,0.963718820861678,0.18340859814396718,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.437847866419295,0.963265306122449,0.1843269919387385,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4379381443298969,0.963265306122449,0.1846084090201737,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43802845947618063,0.963265306122449,0.1849938811208162,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4381188118811881,0.963265306122449,0.18525989392084866,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43818369453044376,0.9628117913832199,0.18526409479781072,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43827415359207267,0.9628117913832199,0.18551795843697766,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43845518380834364,0.9628117913832199,0.18557023555795857,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4385457550092956,0.9628117913832199,0.18567262802556922,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4387016745916891,0.962358276643991,0.18614704243526203,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4387670666115019,0.9619047619047619,0.18618511913702082,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4394944053046001,0.9619047619047619,0.18640510695139106,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43958549222797927,0.9619047619047619,0.18683798127443274,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43967661691542287,0.9619047619047619,0.1872118440430974,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4399502177971375,0.9619047619047619,0.18740013505791908,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4400414937759336,0.9619047619047619,0.1886919741835426,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4401328076364391,0.9619047619047619,0.18870704839239336,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4402241594022416,0.9619047619047619,0.1887111449993646,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4403155490969483,0.9619047619047619,0.18873831062638252,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.44058994599086,0.9619047619047619,0.18878791101819886,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.44047371701641386,0.9614512471655329,0.18882481966891101,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4405652535328346,0.9614512471655329,0.18883441336812928,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4417779632721202,0.9600907029478458,0.18896920951549362,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4418458968469409,0.9596371882086168,0.1890291446774117,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4417293233082707,0.9591836734693877,0.189447963800905,0.5506808625171314
